"","SamplingUnit","Spp","CommonName","Season","SeasonYear","State","Site","BirdCount"
"5947","UT-GSL-PSGN","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",133
"5948","UT-GSL-PSGS","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",56
"5949","UT-GSL-RF","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",2
"5950","UT-GSL-SA","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",730
"5951","UT-GSL-SCWMA","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",178
"5952","UT-GSL-SI","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",1930
"5953","UT-GSL-SMC","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",312
"5954","UT-GSL-SMN","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",955
"5955","UT-GSL-SMS","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",1186
"5956","UT-GSL-SP","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",3
"5957","UT-GSL-SWF","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",36
"5958","UT-GSL-TS","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",44
"5959","UT-GSL-UTTR","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",970
"5960","UT-GSL-WBGS","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",300
"5961","UT-GSL-WFA","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",8
"5962","UT-GSL-WFR","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",1000
"5963","UT-GSL-WL","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",3397
"5964","UT-GSL-WLS","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",4098
"5965","UT-GSL-WPP","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",365
"5966","UT-GSL-WRB","AMAV","American Avocet","Fall","Fall 2024","Utah","Great Salt Lake",60
"5967","UT-GSL-AI-CN","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",6
"5968","UT-GSL-AI-CS","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",5
"5969","UT-GSL-BRC","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",25
"5970","UT-GSL-BS","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",67
"5971","UT-GSL-HCS","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",1
"5972","UT-GSL-ISS","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",1
"5973","UT-GSL-KO-12","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",14
"5974","UT-GSL-LS","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",1
"5975","UT-GSL-NWDC","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",1
"5976","UT-GSL-SMC","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",58
"5977","UT-GSL-SMN","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",5
"5978","UT-GSL-SMS","BASA","Baird's Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",17
"5979","UT-GSL-AI-CN","BBPL","Black-bellied Plover","Fall","Fall 2024","Utah","Great Salt Lake",70
"5980","UT-GSL-AI-CS","BBPL","Black-bellied Plover","Fall","Fall 2024","Utah","Great Salt Lake",1
"5981","UT-GSL-ADC","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",143
"5982","UT-GSL-AI-CN","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",1020
"5983","UT-GSL-AI-CS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",1100
"5984","UT-GSL-BB","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",55
"5985","UT-GSL-BR-A","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",74
"5986","UT-GSL-BR-D","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",2279
"5987","UT-GSL-BRB","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",12725
"5988","UT-GSL-BRC","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",2788
"5989","UT-GSL-BS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",10
"5990","UT-GSL-CDC","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",968
"5991","UT-GSL-CIS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",15
"5992","UT-GSL-FB-N","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",7699
"5993","UT-GSL-FB-S","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",964
"5994","UT-GSL-FBWMA","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",851
"5995","UT-GSL-GS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",132
"5996","UT-GSL-HCN","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",54
"5997","UT-GSL-HCS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",416
"5998","UT-GSL-HS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",326
"5999","UT-GSL-ISS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",1
"6000","UT-GSL-ISSR","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",150
"6001","UT-GSL-KO-12","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",36
"6002","UT-GSL-LC","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",35
"6003","UT-GSL-LS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",11
"6004","UT-GSL-NP","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",32
"6005","UT-GSL-NWDC","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",103
"6006","UT-GSL-OB","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",511
"6007","UT-GSL-OBN","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",174
"6008","UT-GSL-OBS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",50
"6009","UT-GSL-PSGN","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",71
"6010","UT-GSL-PSGS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",750
"6011","UT-GSL-RR","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",41
"6012","UT-GSL-SA","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",16
"6013","UT-GSL-SCWMA","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",70
"6014","UT-GSL-TS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",46
"6015","UT-GSL-WFA","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",2
"6016","UT-GSL-WL","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",85
"6017","UT-GSL-WLS","BNST","Black-necked Stilt","Fall","Fall 2024","Utah","Great Salt Lake",2556
"6018","UT-GSL-ADC","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",43
"6019","UT-GSL-AI-CS","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6020","UT-GSL-BR-D","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",10
"6021","UT-GSL-BRC","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",7
"6022","UT-GSL-CDC","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",12
"6023","UT-GSL-FB-S","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6024","UT-GSL-FBWMA","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",22
"6025","UT-GSL-HCN","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",4
"6026","UT-GSL-HCS","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",22
"6027","UT-GSL-HS","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",22
"6028","UT-GSL-ISS","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",8
"6029","UT-GSL-LS","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6030","UT-GSL-NP","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",3
"6031","UT-GSL-NWDC","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",10
"6032","UT-GSL-OBN","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",2
"6033","UT-GSL-OBS","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",4
"6034","UT-GSL-PSGS","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",4
"6035","UT-GSL-SA","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6036","UT-GSL-TS","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",2
"6037","UT-GSL-WLS","GRYE","Greater Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6038","UT-GSL-ADC","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",26
"6039","UT-GSL-AI-CN","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",141
"6040","UT-GSL-AI-CS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",13
"6041","UT-GSL-BB","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",3
"6042","UT-GSL-BR-D","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",21
"6043","UT-GSL-BRB","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",3
"6044","UT-GSL-BRC","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",36
"6045","UT-GSL-BS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",16
"6046","UT-GSL-CDC","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",24
"6047","UT-GSL-FB-S","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",32
"6048","UT-GSL-FBWMA","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",276
"6049","UT-GSL-GS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",5
"6050","UT-GSL-HCN","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",24
"6051","UT-GSL-HCS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",85
"6052","UT-GSL-HS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",101
"6053","UT-GSL-ISS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",2
"6054","UT-GSL-ISSR","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",26
"6055","UT-GSL-LNP","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",5
"6056","UT-GSL-LS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",29
"6057","UT-GSL-NP","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",16
"6058","UT-GSL-NWDC","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",207
"6059","UT-GSL-OB","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",4
"6060","UT-GSL-OBN","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",28
"6061","UT-GSL-OBS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",15
"6062","UT-GSL-PSGN","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",36
"6063","UT-GSL-PSGS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",85
"6064","UT-GSL-RR","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",17
"6065","UT-GSL-SA","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",13
"6066","UT-GSL-SMC","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",2
"6067","UT-GSL-SP","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",4
"6068","UT-GSL-SWF","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",11
"6069","UT-GSL-TS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",6
"6070","UT-GSL-WBSP","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",1
"6071","UT-GSL-WFA","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",139
"6072","UT-GSL-WLS","KILL","Killdeer","Fall","Fall 2024","Utah","Great Salt Lake",8
"6073","UT-GSL-AI-CN","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",70
"6074","UT-GSL-CDC","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",3
"6075","UT-GSL-HCS","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",15
"6076","UT-GSL-HS","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",6
"6077","UT-GSL-ISS","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",7
"6078","UT-GSL-ISSR","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",1
"6079","UT-GSL-KO-12","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",15
"6080","UT-GSL-LS","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",2
"6081","UT-GSL-RR","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",1
"6082","UT-GSL-SMC","LESA","Least Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",1
"6083","UT-GSL-ADC","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",4
"6084","UT-GSL-BB","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",6
"6085","UT-GSL-BR-D","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",2
"6086","UT-GSL-BRC","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6087","UT-GSL-CDC","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",2
"6088","UT-GSL-FB-S","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",2
"6089","UT-GSL-FBWMA","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",56
"6090","UT-GSL-GS","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6091","UT-GSL-HCN","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",5
"6092","UT-GSL-HCS","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",19
"6093","UT-GSL-ISS","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6094","UT-GSL-ISSR","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",4
"6095","UT-GSL-OBS","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6096","UT-GSL-PSGN","LEYE","Lesser Yellowlegs","Fall","Fall 2024","Utah","Great Salt Lake",1
"6097","UT-GSL-ADC","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",1
"6098","UT-GSL-AI-CS","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",4
"6099","UT-GSL-BR-D","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",5
"6100","UT-GSL-BRC","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",3
"6101","UT-GSL-BS","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",5
"6102","UT-GSL-HCS","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",1
"6103","UT-GSL-HS","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",5
"6104","UT-GSL-ISS","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",4
"6105","UT-GSL-KO-12","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",9
"6106","UT-GSL-PSGS","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",8
"6107","UT-GSL-SA","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",2
"6108","UT-GSL-SMC","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",2
"6109","UT-GSL-SMS","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",5
"6110","UT-GSL-SWF","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",5
"6111","UT-GSL-TS","LBCU","Long-billed Curlew","Fall","Fall 2024","Utah","Great Salt Lake",10
"6112","UT-GSL-AI-CS","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",60
"6113","UT-GSL-BR-A","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",170
"6114","UT-GSL-BR-D","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",1441
"6115","UT-GSL-CDC","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",20
"6116","UT-GSL-FB-S","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",570
"6117","UT-GSL-GS","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",1
"6118","UT-GSL-HCN","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",4
"6119","UT-GSL-HCS","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",1716
"6120","UT-GSL-HS","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",25
"6121","UT-GSL-ISSR","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",1
"6122","UT-GSL-OBN","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",15
"6123","UT-GSL-PSGS","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",1
"6124","UT-GSL-WL","LBDO","Long-billed Dowitcher","Fall","Fall 2024","Utah","Great Salt Lake",21
"6125","UT-GSL-BR-D","MAGO","Marbled Godwit","Fall","Fall 2024","Utah","Great Salt Lake",130
"6126","UT-GSL-BRB","MAGO","Marbled Godwit","Fall","Fall 2024","Utah","Great Salt Lake",40
"6127","UT-GSL-BRC","MAGO","Marbled Godwit","Fall","Fall 2024","Utah","Great Salt Lake",12
"6128","UT-GSL-CDC","MAGO","Marbled Godwit","Fall","Fall 2024","Utah","Great Salt Lake",1
"6129","UT-GSL-FB-N","MAGO","Marbled Godwit","Fall","Fall 2024","Utah","Great Salt Lake",1
"6130","UT-GSL-FB-S","MAGO","Marbled Godwit","Fall","Fall 2024","Utah","Great Salt Lake",4
"6131","UT-GSL-FBWMA","MAGO","Marbled Godwit","Fall","Fall 2024","Utah","Great Salt Lake",1
"6132","UT-GSL-OB","MAGO","Marbled Godwit","Fall","Fall 2024","Utah","Great Salt Lake",45
"6133","UT-GSL-WLS","MAGO","Marbled Godwit","Fall","Fall 2024","Utah","Great Salt Lake",2116
"6134","UT-GSL-AI-CN","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",11130
"6135","UT-GSL-AI-CS","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",20000
"6136","UT-GSL-AI-WS","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",175
"6137","UT-GSL-BB","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",1707
"6138","UT-GSL-BR-D","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",1
"6139","UT-GSL-BS","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",1
"6140","UT-GSL-CIS","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",17390
"6141","UT-GSL-FB-N","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",70150
"6142","UT-GSL-HCS","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",40
"6143","UT-GSL-ISS","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",510
"6144","UT-GSL-ISSR","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",45
"6145","UT-GSL-KO-12","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",16
"6146","UT-GSL-LC","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",550
"6147","UT-GSL-OB","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",390
"6148","UT-GSL-SMC","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",1
"6149","UT-GSL-SMN","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",410
"6150","UT-GSL-SMS","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",1515
"6151","UT-GSL-UTTR","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",35
"6152","UT-GSL-WFR","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",10
"6153","UT-GSL-WPP","RNPH","Red-necked Phalarope","Fall","Fall 2024","Utah","Great Salt Lake",90
"6154","UT-GSL-SMC","SAND","Sanderling","Fall","Fall 2024","Utah","Great Salt Lake",1
"6155","UT-GSL-SMN","SAND","Sanderling","Fall","Fall 2024","Utah","Great Salt Lake",2224
"6156","UT-GSL-SMS","SAND","Sanderling","Fall","Fall 2024","Utah","Great Salt Lake",440
"6157","UT-GSL-AI-CS","SEPL","Semipalmated Plover","Fall","Fall 2024","Utah","Great Salt Lake",2
"6158","UT-GSL-BS","SEPL","Semipalmated Plover","Fall","Fall 2024","Utah","Great Salt Lake",1
"6159","UT-GSL-HCS","SEPL","Semipalmated Plover","Fall","Fall 2024","Utah","Great Salt Lake",5
"6160","UT-GSL-ISS","SEPL","Semipalmated Plover","Fall","Fall 2024","Utah","Great Salt Lake",2
"6161","UT-GSL-AI-CS","SESA","Semipalmated Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",1
"6162","UT-GSL-CDC","SESA","Semipalmated Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",1
"6163","UT-GSL-KO-12","SESA","Semipalmated Sandpiper","Fall","Fall 2024","Utah","Great Salt Lake",7
"6164","UT-GSL-ADC","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",1
"6165","UT-GSL-AI-CS","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",4
"6166","UT-GSL-BB","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",35
"6167","UT-GSL-BRC","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",11
"6168","UT-GSL-BS","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",297
"6169","UT-GSL-CDC","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",10
"6170","UT-GSL-CIS","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",1
"6171","UT-GSL-HCS","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",24
"6172","UT-GSL-HS","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",7
"6173","UT-GSL-ISS","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",6
"6174","UT-GSL-KO-12","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",12
"6175","UT-GSL-LC","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",1
"6176","UT-GSL-LPW","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",17
"6177","UT-GSL-LS","SNPL","Snowy Plover","Fall","Fall 2024","Utah","Great Salt Lake",36
